REF_DATE,GEO,Province_encoding,DGUID,North American Industry Classification System (NAICS),Industry_encoding,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2011,Prince Edward Island,8,2016A000211,"Professional, scientific and technical services",12,Persons,249,thousands,3,v91416502,7.12,3,,,,1
2011,Prince Edward Island,8,2016A000211,"Business, building and other support services",13,Persons,249,thousands,3,v91416503,7.13,2.5,,,,1
2011,Prince Edward Island,8,2016A000211,Educational services,14,Persons,249,thousands,3,v91416504,7.14,6.3,,,,1
2011,Prince Edward Island,8,2016A000211,Health care and social assistance,15,Persons,249,thousands,3,v91416505,7.15,8.9,,,,1
2011,Prince Edward Island,8,2016A000211,"Information, culture and recreation",16,Persons,249,thousands,3,v91416506,7.16,2.4,,,,1
2011,Prince Edward Island,8,2016A000211,Accommodation and food services,17,Persons,249,thousands,3,v91416507,7.17,5.6,,,,1
2011,Prince Edward Island,8,2016A000211,Other services (except public administration),18,Persons,249,thousands,3,v91416508,7.18,3.2,,,,1
2011,Prince Edward Island,8,2016A000211,Public administration,19,Persons,249,thousands,3,v91416509,7.19,7.5,,,,1
2012,Prince Edward Island,8,2016A000211,"Total employed, all industries",1,Persons,249,thousands,3,v91416491,7.1,73,,,,1
2012,Prince Edward Island,8,2016A000211,Goods-producing sector,2,Persons,249,thousands,3,v91416492,7.2,17.8,,,,1
2012,Prince Edward Island,8,2016A000211,Agriculture,3,Persons,249,thousands,3,v91416493,7.3,4.1,,,,1
2012,Prince Edward Island,8,2016A000211,"Forestry, fishing, mining, quarrying, oil and gas",4,Persons,249,thousands,3,v91416494,7.4,3.2,,,,1
2012,Prince Edward Island,8,2016A000211,Utilities,5,Persons,249,thousands,3,v91416495,7.5,0.3,,,,1
2012,Prince Edward Island,8,2016A000211,Construction,6,Persons,249,thousands,3,v91416496,7.6,5.2,,,,1
2012,Prince Edward Island,8,2016A000211,Manufacturing,7,Persons,249,thousands,3,v91416497,7.7,5,,,,1
2012,Prince Edward Island,8,2016A000211,Services-producing sector,8,Persons,249,thousands,3,v91416498,7.8,55.2,,,,1
2012,Prince Edward Island,8,2016A000211,Wholesale and retail trade,9,Persons,249,thousands,3,v91416499,7.9,10.1,,,,1
2012,Prince Edward Island,8,2016A000211,Transportation and warehousing,10,Persons,249,thousands,3,v91416500,7.1,2.7,,,,1
2012,Prince Edward Island,8,2016A000211,"Finance, insurance, real estate, rental and leasing",11,Persons,249,thousands,3,v91416501,7.11,2.4,,,,1
2012,Prince Edward Island,8,2016A000211,"Professional, scientific and technical services",12,Persons,249,thousands,3,v91416502,7.12,3.2,,,,1
2012,Prince Edward Island,8,2016A000211,"Business, building and other support services",13,Persons,249,thousands,3,v91416503,7.13,2.2,,,,1
2012,Prince Edward Island,8,2016A000211,Educational services,14,Persons,249,thousands,3,v91416504,7.14,5.5,,,,1
2012,Prince Edward Island,8,2016A000211,Health care and social assistance,15,Persons,249,thousands,3,v91416505,7.15,10,,,,1
2012,Prince Edward Island,8,2016A000211,"Information, culture and recreation",16,Persons,249,thousands,3,v91416506,7.16,2.4,,,,1
2012,Prince Edward Island,8,2016A000211,Accommodation and food services,17,Persons,249,thousands,3,v91416507,7.17,5.8,,,,1
2012,Prince Edward Island,8,2016A000211,Other services (except public administration),18,Persons,249,thousands,3,v91416508,7.18,3.3,,,,1
2012,Prince Edward Island,8,2016A000211,Public administration,19,Persons,249,thousands,3,v91416509,7.19,7.7,,,,1
2013,Prince Edward Island,8,2016A000211,"Total employed, all industries",1,Persons,249,thousands,3,v91416491,7.1,74.1,,,,1
2013,Prince Edward Island,8,2016A000211,Goods-producing sector,2,Persons,249,thousands,3,v91416492,7.2,17.4,,,,1
2013,Prince Edward Island,8,2016A000211,Agriculture,3,Persons,249,thousands,3,v91416493,7.3,3.9,,,,1
2013,Prince Edward Island,8,2016A000211,"Forestry, fishing, mining, quarrying, oil and gas",4,Persons,249,thousands,3,v91416494,7.4,2.6,,,,1
2013,Prince Edward Island,8,2016A000211,Utilities,5,Persons,249,thousands,3,v91416495,7.5,0.4,,,,1
2013,Prince Edward Island,8,2016A000211,Construction,6,Persons,249,thousands,3,v91416496,7.6,5.5,,,,1
2013,Prince Edward Island,8,2016A000211,Manufacturing,7,Persons,249,thousands,3,v91416497,7.7,5,,,,1
2013,Prince Edward Island,8,2016A000211,Services-producing sector,8,Persons,249,thousands,3,v91416498,7.8,56.7,,,,1
2013,Prince Edward Island,8,2016A000211,Wholesale and retail trade,9,Persons,249,thousands,3,v91416499,7.9,11,,,,1
2013,Prince Edward Island,8,2016A000211,Transportation and warehousing,10,Persons,249,thousands,3,v91416500,7.1,2.5,,,,1
2013,Prince Edward Island,8,2016A000211,"Finance, insurance, real estate, rental and leasing",11,Persons,249,thousands,3,v91416501,7.11,2.2,,,,1
2013,Prince Edward Island,8,2016A000211,"Professional, scientific and technical services",12,Persons,249,thousands,3,v91416502,7.12,3.1,,,,1
2013,Prince Edward Island,8,2016A000211,"Business, building and other support services",13,Persons,249,thousands,3,v91416503,7.13,2.2,,,,1
2013,Prince Edward Island,8,2016A000211,Educational services,14,Persons,249,thousands,3,v91416504,7.14,5.6,,,,1
2013,Prince Edward Island,8,2016A000211,Health care and social assistance,15,Persons,249,thousands,3,v91416505,7.15,10.8,,,,1
2013,Prince Edward Island,8,2016A000211,"Information, culture and recreation",16,Persons,249,thousands,3,v91416506,7.16,2.9,,,,1
2013,Prince Edward Island,8,2016A000211,Accommodation and food services,17,Persons,249,thousands,3,v91416507,7.17,5.6,,,,1
2013,Prince Edward Island,8,2016A000211,Other services (except public administration),18,Persons,249,thousands,3,v91416508,7.18,3.2,,,,1
2013,Prince Edward Island,8,2016A000211,Public administration,19,Persons,249,thousands,3,v91416509,7.19,7.6,,,,1
2014,Prince Edward Island,8,2016A000211,"Total employed, all industries",1,Persons,249,thousands,3,v91416491,7.1,74,,,,1
2014,Prince Edward Island,8,2016A000211,Goods-producing sector,2,Persons,249,thousands,3,v91416492,7.2,18,,,,1
2014,Prince Edward Island,8,2016A000211,Agriculture,3,Persons,249,thousands,3,v91416493,7.3,3.7,,,,1
2014,Prince Edward Island,8,2016A000211,"Forestry, fishing, mining, quarrying, oil and gas",4,Persons,249,thousands,3,v91416494,7.4,2.5,,,,1
2014,Prince Edward Island,8,2016A000211,Utilities,5,Persons,249,thousands,3,v91416495,7.5,0.3,,,,1
2014,Prince Edward Island,8,2016A000211,Construction,6,Persons,249,thousands,3,v91416496,7.6,5.8,,,,1
2014,Prince Edward Island,8,2016A000211,Manufacturing,7,Persons,249,thousands,3,v91416497,7.7,5.6,,,,1
2014,Prince Edward Island,8,2016A000211,Services-producing sector,8,Persons,249,thousands,3,v91416498,7.8,56.1,,,,1
2014,Prince Edward Island,8,2016A000211,Wholesale and retail trade,9,Persons,249,thousands,3,v91416499,7.9,11,,,,1
2014,Prince Edward Island,8,2016A000211,Transportation and warehousing,10,Persons,249,thousands,3,v91416500,7.1,2.9,,,,1
2014,Prince Edward Island,8,2016A000211,"Finance, insurance, real estate, rental and leasing",11,Persons,249,thousands,3,v91416501,7.11,2.3,,,,1
2014,Prince Edward Island,8,2016A000211,"Professional, scientific and technical services",12,Persons,249,thousands,3,v91416502,7.12,2.9,,,,1
2014,Prince Edward Island,8,2016A000211,"Business, building and other support services",13,Persons,249,thousands,3,v91416503,7.13,2.3,,,,1
2014,Prince Edward Island,8,2016A000211,Educational services,14,Persons,249,thousands,3,v91416504,7.14,5.6,,,,1
2014,Prince Edward Island,8,2016A000211,Health care and social assistance,15,Persons,249,thousands,3,v91416505,7.15,10.5,,,,1
2014,Prince Edward Island,8,2016A000211,"Information, culture and recreation",16,Persons,249,thousands,3,v91416506,7.16,2.6,,,,1
2014,Prince Edward Island,8,2016A000211,Accommodation and food services,17,Persons,249,thousands,3,v91416507,7.17,5.5,,,,1
2014,Prince Edward Island,8,2016A000211,Other services (except public administration),18,Persons,249,thousands,3,v91416508,7.18,3.3,,,,1
2014,Prince Edward Island,8,2016A000211,Public administration,19,Persons,249,thousands,3,v91416509,7.19,7,,,,1
2015,Prince Edward Island,8,2016A000211,"Total employed, all industries",1,Persons,249,thousands,3,v91416491,7.1,73.2,,,,1
2015,Prince Edward Island,8,2016A000211,Goods-producing sector,2,Persons,249,thousands,3,v91416492,7.2,17.2,,,,1
2015,Prince Edward Island,8,2016A000211,Agriculture,3,Persons,249,thousands,3,v91416493,7.3,3.2,,,,1
2015,Prince Edward Island,8,2016A000211,"Forestry, fishing, mining, quarrying, oil and gas",4,Persons,249,thousands,3,v91416494,7.4,2.4,,,,1
2015,Prince Edward Island,8,2016A000211,Utilities,5,Persons,249,thousands,3,v91416495,7.5,0.4,,,,1
2015,Prince Edward Island,8,2016A000211,Construction,6,Persons,249,thousands,3,v91416496,7.6,5.2,,,,1
2015,Prince Edward Island,8,2016A000211,Manufacturing,7,Persons,249,thousands,3,v91416497,7.7,6,,,,1
2015,Prince Edward Island,8,2016A000211,Services-producing sector,8,Persons,249,thousands,3,v91416498,7.8,55.9,,,,1
2015,Prince Edward Island,8,2016A000211,Wholesale and retail trade,9,Persons,249,thousands,3,v91416499,7.9,11,,,,1
2015,Prince Edward Island,8,2016A000211,Transportation and warehousing,10,Persons,249,thousands,3,v91416500,7.1,2.5,,,,1
2015,Prince Edward Island,8,2016A000211,"Finance, insurance, real estate, rental and leasing",11,Persons,249,thousands,3,v91416501,7.11,2.5,,,,1
2015,Prince Edward Island,8,2016A000211,"Professional, scientific and technical services",12,Persons,249,thousands,3,v91416502,7.12,3.1,,,,1
2015,Prince Edward Island,8,2016A000211,"Business, building and other support services",13,Persons,249,thousands,3,v91416503,7.13,2.5,,,,1
2015,Prince Edward Island,8,2016A000211,Educational services,14,Persons,249,thousands,3,v91416504,7.14,5.3,,,,1
2015,Prince Edward Island,8,2016A000211,Health care and social assistance,15,Persons,249,thousands,3,v91416505,7.15,9.9,,,,1
2015,Prince Edward Island,8,2016A000211,"Information, culture and recreation",16,Persons,249,thousands,3,v91416506,7.16,2.4,,,,1
2015,Prince Edward Island,8,2016A000211,Accommodation and food services,17,Persons,249,thousands,3,v91416507,7.17,6,,,,1
2015,Prince Edward Island,8,2016A000211,Other services (except public administration),18,Persons,249,thousands,3,v91416508,7.18,3.4,,,,1
2015,Prince Edward Island,8,2016A000211,Public administration,19,Persons,249,thousands,3,v91416509,7.19,7.4,,,,1
2016,Prince Edward Island,8,2016A000211,"Total employed, all industries",1,Persons,249,thousands,3,v91416491,7.1,71.5,,,,1
2016,Prince Edward Island,8,2016A000211,Goods-producing sector,2,Persons,249,thousands,3,v91416492,7.2,16.6,,,,1
2016,Prince Edward Island,8,2016A000211,Agriculture,3,Persons,249,thousands,3,v91416493,7.3,3.1,,,,1
2016,Prince Edward Island,8,2016A000211,"Forestry, fishing, mining, quarrying, oil and gas",4,Persons,249,thousands,3,v91416494,7.4,2.4,,,,1
2016,Prince Edward Island,8,2016A000211,Utilities,5,Persons,249,thousands,3,v91416495,7.5,0.3,,,,1
2016,Prince Edward Island,8,2016A000211,Construction,6,Persons,249,thousands,3,v91416496,7.6,4.7,,,,1
2016,Prince Edward Island,8,2016A000211,Manufacturing,7,Persons,249,thousands,3,v91416497,7.7,6,,,,1
2016,Prince Edward Island,8,2016A000211,Services-producing sector,8,Persons,249,thousands,3,v91416498,7.8,55,,,,1
2016,Prince Edward Island,8,2016A000211,Wholesale and retail trade,9,Persons,249,thousands,3,v91416499,7.9,10.3,,,,1
2016,Prince Edward Island,8,2016A000211,Transportation and warehousing,10,Persons,249,thousands,3,v91416500,7.1,2.5,,,,1
2016,Prince Edward Island,8,2016A000211,"Finance, insurance, real estate, rental and leasing",11,Persons,249,thousands,3,v91416501,7.11,2.7,,,,1
2016,Prince Edward Island,8,2016A000211,"Professional, scientific and technical services",12,Persons,249,thousands,3,v91416502,7.12,3.7,,,,1
2016,Prince Edward Island,8,2016A000211,"Business, building and other support services",13,Persons,249,thousands,3,v91416503,7.13,2.3,,,,1
2016,Prince Edward Island,8,2016A000211,Educational services,14,Persons,249,thousands,3,v91416504,7.14,5.1,,,,1
2016,Prince Edward Island,8,2016A000211,Health care and social assistance,15,Persons,249,thousands,3,v91416505,7.15,10.1,,,,1
2016,Prince Edward Island,8,2016A000211,"Information, culture and recreation",16,Persons,249,thousands,3,v91416506,7.16,2.6,,,,1
2016,Prince Edward Island,8,2016A000211,Accommodation and food services,17,Persons,249,thousands,3,v91416507,7.17,5.8,,,,1
2016,Prince Edward Island,8,2016A000211,Other services (except public administration),18,Persons,249,thousands,3,v91416508,7.18,3.1,,,,1
2016,Prince Edward Island,8,2016A000211,Public administration,19,Persons,249,thousands,3,v91416509,7.19,6.8,,,,1
2017,Prince Edward Island,8,2016A000211,"Total employed, all industries",1,Persons,249,thousands,3,v91416491,7.1,73.7,,,,1
2017,Prince Edward Island,8,2016A000211,Goods-producing sector,2,Persons,249,thousands,3,v91416492,7.2,17.6,,,,1
2017,Prince Edward Island,8,2016A000211,Agriculture,3,Persons,249,thousands,3,v91416493,7.3,3.1,,,,1
2017,Prince Edward Island,8,2016A000211,"Forestry, fishing, mining, quarrying, oil and gas",4,Persons,249,thousands,3,v91416494,7.4,2.5,,,,1
2017,Prince Edward Island,8,2016A000211,Utilities,5,Persons,249,thousands,3,v91416495,7.5,0.2,,,,1
2017,Prince Edward Island,8,2016A000211,Construction,6,Persons,249,thousands,3,v91416496,7.6,5.3,,,,1
2017,Prince Edward Island,8,2016A000211,Manufacturing,7,Persons,249,thousands,3,v91416497,7.7,6.5,,,,1
2017,Prince Edward Island,8,2016A000211,Services-producing sector,8,Persons,249,thousands,3,v91416498,7.8,56.1,,,,1
2017,Prince Edward Island,8,2016A000211,Wholesale and retail trade,9,Persons,249,thousands,3,v91416499,7.9,11.1,,,,1
2017,Prince Edward Island,8,2016A000211,Transportation and warehousing,10,Persons,249,thousands,3,v91416500,7.1,2.8,,,,1
2017,Prince Edward Island,8,2016A000211,"Finance, insurance, real estate, rental and leasing",11,Persons,249,thousands,3,v91416501,7.11,2.7,,,,1
2017,Prince Edward Island,8,2016A000211,"Professional, scientific and technical services",12,Persons,249,thousands,3,v91416502,7.12,3.5,,,,1
2017,Prince Edward Island,8,2016A000211,"Business, building and other support services",13,Persons,249,thousands,3,v91416503,7.13,1.9,,,,1
2017,Prince Edward Island,8,2016A000211,Educational services,14,Persons,249,thousands,3,v91416504,7.14,5.3,,,,1
2017,Prince Edward Island,8,2016A000211,Health care and social assistance,15,Persons,249,thousands,3,v91416505,7.15,10.5,,,,1
2017,Prince Edward Island,8,2016A000211,"Information, culture and recreation",16,Persons,249,thousands,3,v91416506,7.16,2.7,,,,1
2017,Prince Edward Island,8,2016A000211,Accommodation and food services,17,Persons,249,thousands,3,v91416507,7.17,5.5,,,,1
2017,Prince Edward Island,8,2016A000211,Other services (except public administration),18,Persons,249,thousands,3,v91416508,7.18,3.3,,,,1
2017,Prince Edward Island,8,2016A000211,Public administration,19,Persons,249,thousands,3,v91416509,7.19,6.9,,,,1
2018,Prince Edward Island,8,2016A000211,"Total employed, all industries",1,Persons,249,thousands,3,v91416491,7.1,76,,,,1
2018,Prince Edward Island,8,2016A000211,Goods-producing sector,2,Persons,249,thousands,3,v91416492,7.2,19.4,,,,1
2018,Prince Edward Island,8,2016A000211,Agriculture,3,Persons,249,thousands,3,v91416493,7.3,4,,,,1
2018,Prince Edward Island,8,2016A000211,"Forestry, fishing, mining, quarrying, oil and gas",4,Persons,249,thousands,3,v91416494,7.4,2.7,,,,1
2018,Prince Edward Island,8,2016A000211,Utilities,5,Persons,249,thousands,3,v91416495,7.5,0.2,,,,1
2018,Prince Edward Island,8,2016A000211,Construction,6,Persons,249,thousands,3,v91416496,7.6,5.8,,,,1
2018,Prince Edward Island,8,2016A000211,Manufacturing,7,Persons,249,thousands,3,v91416497,7.7,6.8,,,,1
2018,Prince Edward Island,8,2016A000211,Services-producing sector,8,Persons,249,thousands,3,v91416498,7.8,56.6,,,,1
2018,Prince Edward Island,8,2016A000211,Wholesale and retail trade,9,Persons,249,thousands,3,v91416499,7.9,11.1,,,,1
2018,Prince Edward Island,8,2016A000211,Transportation and warehousing,10,Persons,249,thousands,3,v91416500,7.1,2.6,,,,1
2018,Prince Edward Island,8,2016A000211,"Finance, insurance, real estate, rental and leasing",11,Persons,249,thousands,3,v91416501,7.11,2.9,,,,1
2018,Prince Edward Island,8,2016A000211,"Professional, scientific and technical services",12,Persons,249,thousands,3,v91416502,7.12,3.5,,,,1
2018,Prince Edward Island,8,2016A000211,"Business, building and other support services",13,Persons,249,thousands,3,v91416503,7.13,1.9,,,,1
2018,Prince Edward Island,8,2016A000211,Educational services,14,Persons,249,thousands,3,v91416504,7.14,5.4,,,,1
2018,Prince Edward Island,8,2016A000211,Health care and social assistance,15,Persons,249,thousands,3,v91416505,7.15,10.5,,,,1
2018,Prince Edward Island,8,2016A000211,"Information, culture and recreation",16,Persons,249,thousands,3,v91416506,7.16,2.7,,,,1
2018,Prince Edward Island,8,2016A000211,Accommodation and food services,17,Persons,249,thousands,3,v91416507,7.17,6.2,,,,1
2018,Prince Edward Island,8,2016A000211,Other services (except public administration),18,Persons,249,thousands,3,v91416508,7.18,3.1,,,,1
2018,Prince Edward Island,8,2016A000211,Public administration,19,Persons,249,thousands,3,v91416509,7.19,6.7,,,,1
2019,Prince Edward Island,8,2016A000211,"Total employed, all industries",1,Persons,249,thousands,3,v91416491,7.1,78,,,,1
2019,Prince Edward Island,8,2016A000211,Goods-producing sector,2,Persons,249,thousands,3,v91416492,7.2,19.7,,,,1
2019,Prince Edward Island,8,2016A000211,Agriculture,3,Persons,249,thousands,3,v91416493,7.3,4.2,,,,1
2019,Prince Edward Island,8,2016A000211,"Forestry, fishing, mining, quarrying, oil and gas",4,Persons,249,thousands,3,v91416494,7.4,2.3,,,,1
2019,Prince Edward Island,8,2016A000211,Utilities,5,Persons,249,thousands,3,v91416495,7.5,0.3,,,,1
2019,Prince Edward Island,8,2016A000211,Construction,6,Persons,249,thousands,3,v91416496,7.6,6.4,,,,1
2019,Prince Edward Island,8,2016A000211,Manufacturing,7,Persons,249,thousands,3,v91416497,7.7,6.5,,,,1
2019,Prince Edward Island,8,2016A000211,Services-producing sector,8,Persons,249,thousands,3,v91416498,7.8,58.2,,,,1
2019,Prince Edward Island,8,2016A000211,Wholesale and retail trade,9,Persons,249,thousands,3,v91416499,7.9,11.2,,,,1
2019,Prince Edward Island,8,2016A000211,Transportation and warehousing,10,Persons,249,thousands,3,v91416500,7.1,2.9,,,,1
2019,Prince Edward Island,8,2016A000211,"Finance, insurance, real estate, rental and leasing",11,Persons,249,thousands,3,v91416501,7.11,2.9,,,,1
2019,Prince Edward Island,8,2016A000211,"Professional, scientific and technical services",12,Persons,249,thousands,3,v91416502,7.12,3.5,,,,1
2019,Prince Edward Island,8,2016A000211,"Business, building and other support services",13,Persons,249,thousands,3,v91416503,7.13,2.4,,,,1
2019,Prince Edward Island,8,2016A000211,Educational services,14,Persons,249,thousands,3,v91416504,7.14,5.4,,,,1
2019,Prince Edward Island,8,2016A000211,Health care and social assistance,15,Persons,249,thousands,3,v91416505,7.15,11.1,,,,1
2019,Prince Edward Island,8,2016A000211,"Information, culture and recreation",16,Persons,249,thousands,3,v91416506,7.16,2.2,,,,1
2019,Prince Edward Island,8,2016A000211,Accommodation and food services,17,Persons,249,thousands,3,v91416507,7.17,5.8,,,,1
2019,Prince Edward Island,8,2016A000211,Other services (except public administration),18,Persons,249,thousands,3,v91416508,7.18,3.2,,,,1
2019,Prince Edward Island,8,2016A000211,Public administration,19,Persons,249,thousands,3,v91416509,7.19,7.7,,,,1
2001,Quebec,9,2016A000224,"Total employed, all industries",1,Persons,249,thousands,3,v91416738,20.1,3441.3,,,,1
2001,Quebec,9,2016A000224,Goods-producing sector,2,Persons,249,thousands,3,v91416739,20.2,887,,,,1
2001,Quebec,9,2016A000224,Agriculture,3,Persons,249,thousands,3,v91416740,20.3,57,,,,1
2001,Quebec,9,2016A000224,"Forestry, fishing, mining, quarrying, oil and gas",4,Persons,249,thousands,3,v91416741,20.4,36.9,,,,1
2001,Quebec,9,2016A000224,Utilities,5,Persons,249,thousands,3,v91416742,20.5,29.2,,,,1
2001,Quebec,9,2016A000224,Construction,6,Persons,249,thousands,3,v91416743,20.6,136.2,,,,1
2001,Quebec,9,2016A000224,Manufacturing,7,Persons,249,thousands,3,v91416744,20.7,627.7,,,,1
2001,Quebec,9,2016A000224,Services-producing sector,8,Persons,249,thousands,3,v91416745,20.8,2554.4,,,,1
2001,Quebec,9,2016A000224,Wholesale and retail trade,9,Persons,249,thousands,3,v91416746,20.9,540.2,,,,1
2001,Quebec,9,2016A000224,Transportation and warehousing,10,Persons,249,thousands,3,v91416747,20.1,172.3,,,,1
2001,Quebec,9,2016A000224,"Finance, insurance, real estate, rental and leasing",11,Persons,249,thousands,3,v91416748,20.11,182.3,,,,1
2001,Quebec,9,2016A000224,"Professional, scientific and technical services",12,Persons,249,thousands,3,v91416749,20.12,204.4,,,,1
2001,Quebec,9,2016A000224,"Business, building and other support services",13,Persons,249,thousands,3,v91416750,20.13,110,,,,1
2001,Quebec,9,2016A000224,Educational services,14,Persons,249,thousands,3,v91416751,20.14,224.3,,,,1
2001,Quebec,9,2016A000224,Health care and social assistance,15,Persons,249,thousands,3,v91416752,20.15,388,,,,1
2001,Quebec,9,2016A000224,"Information, culture and recreation",16,Persons,249,thousands,3,v91416753,20.16,158.2,,,,1
2001,Quebec,9,2016A000224,Accommodation and food services,17,Persons,249,thousands,3,v91416754,20.17,205.3,,,,1
2001,Quebec,9,2016A000224,Other services (except public administration),18,Persons,249,thousands,3,v91416755,20.18,154.4,,,,1
2001,Quebec,9,2016A000224,Public administration,19,Persons,249,thousands,3,v91416756,20.19,215,,,,1
2002,Quebec,9,2016A000224,"Total employed, all industries",1,Persons,249,thousands,3,v91416738,20.1,3564.3,,,,1
2002,Quebec,9,2016A000224,Goods-producing sector,2,Persons,249,thousands,3,v91416739,20.2,936.3,,,,1
2002,Quebec,9,2016A000224,Agriculture,3,Persons,249,thousands,3,v91416740,20.3,62.1,,,,1
2002,Quebec,9,2016A000224,"Forestry, fishing, mining, quarrying, oil and gas",4,Persons,249,thousands,3,v91416741,20.4,40.3,,,,1
2002,Quebec,9,2016A000224,Utilities,5,Persons,249,thousands,3,v91416742,20.5,30.2,,,,1
2002,Quebec,9,2016A000224,Construction,6,Persons,249,thousands,3,v91416743,20.6,154.4,,,,1
2002,Quebec,9,2016A000224,Manufacturing,7,Persons,249,thousands,3,v91416744,20.7,649.2,,,,1
2002,Quebec,9,2016A000224,Services-producing sector,8,Persons,249,thousands,3,v91416745,20.8,2628,,,,1
2002,Quebec,9,2016A000224,Wholesale and retail trade,9,Persons,249,thousands,3,v91416746,20.9,562.9,,,,1
2002,Quebec,9,2016A000224,Transportation and warehousing,10,Persons,249,thousands,3,v91416747,20.1,156.7,,,,1
2002,Quebec,9,2016A000224,"Finance, insurance, real estate, rental and leasing",11,Persons,249,thousands,3,v91416748,20.11,191.4,,,,1
2002,Quebec,9,2016A000224,"Professional, scientific and technical services",12,Persons,249,thousands,3,v91416749,20.12,207,,,,1
2002,Quebec,9,2016A000224,"Business, building and other support services",13,Persons,249,thousands,3,v91416750,20.13,125.7,,,,1
2002,Quebec,9,2016A000224,Educational services,14,Persons,249,thousands,3,v91416751,20.14,235.9,,,,1
2002,Quebec,9,2016A000224,Health care and social assistance,15,Persons,249,thousands,3,v91416752,20.15,410,,,,1
2002,Quebec,9,2016A000224,"Information, culture and recreation",16,Persons,249,thousands,3,v91416753,20.16,157.3,,,,1
2002,Quebec,9,2016A000224,Accommodation and food services,17,Persons,249,thousands,3,v91416754,20.17,203.9,,,,1
2002,Quebec,9,2016A000224,Other services (except public administration),18,Persons,249,thousands,3,v91416755,20.18,163.9,,,,1
2002,Quebec,9,2016A000224,Public administration,19,Persons,249,thousands,3,v91416756,20.19,213.3,,,,1
2003,Quebec,9,2016A000224,"Total employed, all industries",1,Persons,249,thousands,3,v91416738,20.1,3628.8,,,,1
2003,Quebec,9,2016A000224,Goods-producing sector,2,Persons,249,thousands,3,v91416739,20.2,923.3,,,,1
2003,Quebec,9,2016A000224,Agriculture,3,Persons,249,thousands,3,v91416740,20.3,56.8,,,,1
2003,Quebec,9,2016A000224,"Forestry, fishing, mining, quarrying, oil and gas",4,Persons,249,thousands,3,v91416741,20.4,39.1,,,,1
2003,Quebec,9,2016A000224,Utilities,5,Persons,249,thousands,3,v91416742,20.5,31.7,,,,1
2003,Quebec,9,2016A000224,Construction,6,Persons,249,thousands,3,v91416743,20.6,167.5,,,,1
2003,Quebec,9,2016A000224,Manufacturing,7,Persons,249,thousands,3,v91416744,20.7,628.2,,,,1
2003,Quebec,9,2016A000224,Services-producing sector,8,Persons,249,thousands,3,v91416745,20.8,2705.5,,,,1
2003,Quebec,9,2016A000224,Wholesale and retail trade,9,Persons,249,thousands,3,v91416746,20.9,598.2,,,,1
2003,Quebec,9,2016A000224,Transportation and warehousing,10,Persons,249,thousands,3,v91416747,20.1,170.1,,,,1
2003,Quebec,9,2016A000224,"Finance, insurance, real estate, rental and leasing",11,Persons,249,thousands,3,v91416748,20.11,185.7,,,,1
2003,Quebec,9,2016A000224,"Professional, scientific and technical services",12,Persons,249,thousands,3,v91416749,20.12,211.6,,,,1
2003,Quebec,9,2016A000224,"Business, building and other support services",13,Persons,249,thousands,3,v91416750,20.13,116.3,,,,1
2003,Quebec,9,2016A000224,Educational services,14,Persons,249,thousands,3,v91416751,20.14,246.1,,,,1
2003,Quebec,9,2016A000224,Health care and social assistance,15,Persons,249,thousands,3,v91416752,20.15,425.9,,,,1
2003,Quebec,9,2016A000224,"Information, culture and recreation",16,Persons,249,thousands,3,v91416753,20.16,161.6,,,,1
2003,Quebec,9,2016A000224,Accommodation and food services,17,Persons,249,thousands,3,v91416754,20.17,213.3,,,,1
2003,Quebec,9,2016A000224,Other services (except public administration),18,Persons,249,thousands,3,v91416755,20.18,165.2,,,,1
2003,Quebec,9,2016A000224,Public administration,19,Persons,249,thousands,3,v91416756,20.19,211.6,,,,1
2004,Quebec,9,2016A000224,"Total employed, all industries",1,Persons,249,thousands,3,v91416738,20.1,3675.8,,,,1
2004,Quebec,9,2016A000224,Goods-producing sector,2,Persons,249,thousands,3,v91416739,20.2,914.6,,,,1
2004,Quebec,9,2016A000224,Agriculture,3,Persons,249,thousands,3,v91416740,20.3,51.3,,,,1
2004,Quebec,9,2016A000224,"Forestry, fishing, mining, quarrying, oil and gas",4,Persons,249,thousands,3,v91416741,20.4,36.1,,,,1
2004,Quebec,9,2016A000224,Utilities,5,Persons,249,thousands,3,v91416742,20.5,32.2,,,,1
2004,Quebec,9,2016A000224,Construction,6,Persons,249,thousands,3,v91416743,20.6,164.2,,,,1
2004,Quebec,9,2016A000224,Manufacturing,7,Persons,249,thousands,3,v91416744,20.7,630.7,,,,1
2004,Quebec,9,2016A000224,Services-producing sector,8,Persons,249,thousands,3,v91416745,20.8,2761.2,,,,1
2004,Quebec,9,2016A000224,Wholesale and retail trade,9,Persons,249,thousands,3,v91416746,20.9,613.6,,,,1
2004,Quebec,9,2016A000224,Transportation and warehousing,10,Persons,249,thousands,3,v91416747,20.1,178.5,,,,1
2004,Quebec,9,2016A000224,"Finance, insurance, real estate, rental and leasing",11,Persons,249,thousands,3,v91416748,20.11,199.3,,,,1
2004,Quebec,9,2016A000224,"Professional, scientific and technical services",12,Persons,249,thousands,3,v91416749,20.12,222,,,,1
2004,Quebec,9,2016A000224,"Business, building and other support services",13,Persons,249,thousands,3,v91416750,20.13,115.2,,,,1
